Country,States,Population,Population Growth %
Chile,Osorno,221535.556527341,0.01
Chile,Chiloe,142211.04751883,0.01
Chile,Palena,18973.2744172029,0.01
Chile,Coihaique,51109.1266956048,0.01
Chile,Aysén,29634.5524356196,0.01
Chile,General Carrera,6921.82975285759,0.01
Chile,Capitan Prat,3837.46001469651,0.01
Chile,Magallanes,121689.587513212,0.01
Chile,Última Esperanza,19857.3803992179,0.01
Chile,Tierra del Fuego,6904.82771474192,0.01
Chile,Antártica Chilena,2392.28677486423,0.01
Chile,Santiago,4669032.69929379,0.01
Chile,Cordillera,522918.684765222,0.01
Chile,Maipo,378489.37133224,0.01
Chile,Talagante,217475.069777363,0.01
Chile,Melipilla,141181.924152888,0.01
Chile,Chacabuco,132813.921040309,0.01
China,Anhui Province,59507643.4660021,0.01
China,Beijing Municipality,19614719.3102719,0.01
China,Chongqing Municipality,28849628.3430122,0.01
China,Fujian Province,36898639.216465,0.01
China,Guangdong Province,104315636.814597,0.01
China,Gansu Province,25578320.1956494,0.01
China,Guangxi Zhuang Autonomous Region,46032147.0937636,0.01
China,Guizhou Province,34750633.7247672,0.01
China,Henan Province,94034839.4062129,0.01
China,Hubei Province,57244602.1844137,0.01
China,Hebei Province,71862816.5397254,0.01
China,Hainan Province,9172399.53942824,0.01
China,Hong Kong Special Administrative Region,7062046.56131745,0.01
China,Heilongjiang Province,38316817.2202492,0.01
China,Hunan Province,65691596.7660781,0.01
China,Jilin Province,27465589.4316444,0.01
China,Jiangsu Province,78669333.469483,0.01
China,Jiangxi Province,44572818.1570202,0.01
China,Liaoning Province,43751567.7097989,0.01
China,Macau Special Administrative Region,552366.21478157,0.01
China,Inner Mongolia Autonomous Region,24709283.0200043,0.01
China,Ningxia Hui Autonomous Region,6302105.46354127,0.01
China,Qinghai Province,5627396.58295888,0.01
China,Sichuan Province,80427841.2702286,0.01
China,Shandong Province,95804549.5498369,0.01
China,Shanghai Municipality,23021907.7462551,0.01
China,Shaanxi Province,37331853.1478922,0.01
China,Shanxi Province,35716392.4948927,0.01
China,Tianjin Municipality,12939775.152772,0.01
China,Xinjiang Uyghur Autonomous Region,21815949.1822308,0.01
China,Tibet Autonomous Region,3002525.92715178,0.01
China,Yunnan Province,45971749.8536574,0.01
China,Zhejiang Province,54433416.1940958,0.01
Colombia,Capital District,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.01
Colombia,Amazonas,77909.3393653527,0.01
Colombia,Antioquia,6627994.52942318,0.01
Colombia,Arauca,268032.130294153,0.01
Colombia,Atlántico,2518201.86890913,0.01
Colombia,Bolívar,2146957.36605394,0.01
Colombia,Boyacá,8081668.7883133,0.01
Colombia,Caldas,992018.918055115,0.01
Colombia,Caquetá,490158.757675986,0.01
Colombia,Casanare,369044.239099039,0.01
Colombia,Cauca,1404368.34835466,0.01
Colombia,Cesar,1053626.3032272,0.01
Colombia,Chocó,495959.453033098,0.01
Colombia,Córdoba,1762711.30463971,0.01
Colombia,Cundinamarca,2763131.22976375,0.01
Colombia,Guainía,42805.1312559319,0.01
Colombia,Guaviare,114213.691341762,0.01
Colombia,Huila,1183041.81688415,0.01
Colombia,La Guajira,1013021.43572741,0.01
Colombia,Magdalena,1285554.10552277,0.01
Colombia,Meta,998319.673356805,0.01
Colombia,Nariño,1787714.30186864,0.01
Colombia,Norte de Santander,1379665.38709247,0.01
Colombia,Putumayo,354142.452750595,0.01
Colombia,Quindío,571768.540631221,0.01
Colombia,Risaralda,962615.39331389,0.01
Colombia,San Andrés y Providencia,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.01
Colombia,Santander,2081149.4773474,0.01
Colombia,Sucre,868504.111744189,0.01
Colombia,Tolima,1416269.77503563,0.01
Colombia,Valle del Cauca,4708864.47411925,0.01
Colombia,Vaupés,44505.3350674992,0.01
Colombia,Vichada,75509.0516313752,0.01
Comoros,Nzwani,327421.249552091,0.01
Comoros,Njazidja,379412.481989932,0.01
Comoros,Mwali,51573.1823241738,0.01
Democratic Republic of the Congo,Kinshasa,11576387.7169955,0.01
Democratic Republic of the Congo,Kongo Central,5575668.38205188,0.01
Democratic Republic of the Congo,Kwango,1994275.06329563,0.01
Democratic Republic of the Congo,Kwilu Province,5175338.39258022,0.01
Democratic Republic of the Congo,Mai-Ndombe Province,1768539.00323383,0.01
Democratic Republic of the Congo,Kasaï Province,3200274.6322354,0.01
Democratic Republic of the Congo,Kasaï-Central,2977162.88676274,0.01
Democratic Republic of the Congo,Kasaï-Oriental,2702753.99205533,0.01
Democratic Republic of the Congo,Lomami Province,2049084.63358112,0.01
Democratic Republic of the Congo,Sankuru,1374403.75635562,0.01
Democratic Republic of the Congo,Maniema,2333279.70140395,0.01
Democratic Republic of the Congo,South Kivu,5772692.00021587,0.01
Democratic Republic of the Congo,North Kivu,6655797.86234175,0.01
Democratic Republic of the Congo,Ituri Province,4241744.47820989,0.01
Democratic Republic of the Congo,Haut-Uele,1921097.29112589,0.01
Democratic Republic of the Congo,Tshopo,2614943.46578731,0.01
Democratic Republic of the Congo,Bas-Uele,1093976.14015525,0.01
Democratic Republic of the Congo,Nord-Ubangi,1482253.68484267,0.01
Democratic Republic of the Congo,Mongala,1793779.02887649,0.01
Democratic Republic of the Congo,Sud-Ubangi,2744674.01720935,0.01
Democratic Republic of the Congo,Équateur,1626801.01242257,0.01
Democratic Republic of the Congo,Tshuapa,1317012.87663622,0.01
Democratic Republic of the Congo,Tanganyika Province,2482298.56500827,0.01
Democratic Republic of the Congo,Haut-Lomami,2540431.53368543,0.01
Democratic Republic of the Congo,Lualaba Province,1677489.08864484,0.01
Democratic Republic of the Congo,Haut-Katanga Province,3961419.87435811,0.01
Costa Rica,Alajuela,885677.170360909,0.01
Costa Rica,Cartago,490961.85394698,0.01
Costa Rica,Guanacaste,354196.45922461,0.01
Costa Rica,Heredia,433728.993170064,0.01
Costa Rica,Limón,386908.380559167,0.01
Costa Rica,Puntarenas,410978.265931515,0.01
Costa Rica,San José,1404410.35339,0.01
Croatia,Bjelovar-Bilogora,119778.358405033,0.01
Croatia,Brod-Posavina,158594.011423117,0.01
Croatia,Dubrovnik-Neretva,122582.694574229,0.01
Croatia,Istria,208079.943538619,0.01
Croatia,Karlovac,128914.453592485,0.01
Croatia,Koprivnica-Križevci,115597.857268355,0.01
Croatia,Krapina-Zagorje,132907.93230989,0.01
Croatia,Lika-Senj,50933.1055951132,0.01
Croatia,Međimurje,113817.643865655,0.01
Croatia,Osijek-Baranja,305068.570029425,0.01
Croatia,Požega-Slavonia,78043.3554304999,0.01
Croatia,Primorje-Gorski Kotar,296230.510568942,0.01
Croatia,Šibenik-Knin,109388.112876577,0.01
Croatia,Sisak-Moslavina,172459.673566393,0.01
Croatia,Split-Dalmatia,454852.525348956,0.01
Croatia,Varaždin,175972.094617113,0.01
Croatia,Virovitica-Podravina,84846.1709165477,0.01
Croatia,Vukovar-Syrmia,179542.522621404,0.01
Croatia,Zadar,170037.383194854,0.01
Croatia,Zagreb County,317644.077515689,0.01
Croatia,City of Zagreb,790111.714472374,0.01
Cuba,Pinar del Río,585522.189346912,0.01
Cuba,Artemisa,487397.426662024,0.01
Cuba,La Habana,2154712.29567447,0.01
Cuba,Mayabeque,371242.502615407,0.01
Cuba,Matanzas,679395.442382994,0.01
Cuba,Cienfuegos,400816.047737788,0.01
Cuba,Villa Clara,783801.95809168,0.01
Cuba,Sancti Spíritus,462169.402458031,0.01
Cuba,Ciego de Ávila,424800.922919558,0.01
Cuba,Camagüey,768403.112158325,0.01
Cuba,Las Tunas,525792.029206772,0.01
Cuba,Granma,830744.585329056,0.01
Cuba,Holguín,1027806.20804883,0.01
Cuba,Santiago de Cuba,1053963.34362984,0.01
Cuba,Guantánamo,506429.708152686,0.01
Cuba,Isla de la Juventud,84273.1022200605,0.01
Cyprus,Famagusta,47343.6753129276,0.01
Cyprus,Kyrenia ,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.01
Cyprus,Larnaca,145382.427687348,0.01
Cyprus,Limassol ,239870.754455262,0.01
Cyprus,Nicosia,334160.057365232,0.01
Cyprus,Paphos,90305.8253914574,0.01
Czechia,Prague,1272842.58173158,0.01
Czechia,Central Bohemian,1274785.81467621,0.01
Czechia,South Bohemian,637536.424542205,0.01
Czechia,Vysočina,512788.470407949,0.01
Czechia,Plzeň,574762.899579359,0.01
Czechia,Karlovy Vary,310282.195011602,0.01
Czechia,Ústí nad Labem,830470.552479427,0.01
Czechia,Liberec,439314.662751008,0.01
Czechia,Hradec Králové,555749.620366589,0.01
Czechia,Pardubice,505345.57819284,0.01
Czechia,Olomouc,640022.72258665,0.01
Czechia,Moravian-Silesian,1236176.1863553,0.01
Czechia,South Moravian,1169928.24489752,0.01
Czechia,Zlín,590529.789631923,0.01
Denmark,Hovedstaden,1846244.31814179,0.01
Denmark,Midtjylland,1326499.01378487,0.01
Denmark,Nordjylland,590006.726929893,0.01
Denmark,Sjælland,837459.390264858,0.01
Denmark,Syddanmark,1223251.63702772,0.01
Djibouti,Djibouti,529963.529264447,0.01
Djibouti,Ali Sabieh,71648.5888592281,0.01
Djibouti,Arta,40167.8151082242,0.01
Djibouti,Dikhil,83418.9998347202,0.01
Djibouti,Tadjourah,84051.0756046676,0.01
Djibouti,Obock,36087.3259604624,0.01
Dominica,Saint Andrew,9472.13547020867,0.01
Dominica,Saint David,6043.72449017749,0.01
Dominica,Saint George,21243.5465655899,0.01
Dominica,Saint John,6561.78659276097,0.01
Dominica,Saint Joseph,5637.67581517963,0.01
Dominica,Saint Luke,1668.19997511435,0.01
Dominica,Saint Mark,1834.21987671446,0.01
Dominica,Saint Patrick,7622.91379515685,0.01
Dominica,Saint Paul,9787.17323529322,0.01
Dominica,Saint Peter,1430.17144149492,0.01
Dominican Republic,Azua,219250.282580616,0.01
Dominican Republic,Baoruco,99255.8982795259,0.01
Dominican Republic,Barahona,188728.623803314,0.01
Dominican Republic,Dajabón,65278.8252851853,0.01
Dominican Republic,Distrito Nacional,1008117.84791087,0.01
Dominican Republic,Duarte,294941.356031818,0.01
Dominican Republic,Elías Piña,63457.6069670299,0.01
Dominican Republic,El Seibo,90686.8710692263,0.01
Dominican Republic,Espaillat,236495.349829355,0.01
Dominican Republic,Hato Mayor,85571.2578361867,0.01
Dominican Republic,Hermanas Mirabal,92405.0770387985,0.01
Dominican Republic,Independencia,55644.6703929332,0.01
Dominican Republic,La Altagracia,314953.755013856,0.01
Dominican Republic,La Romana,260033.171420673,0.01
Dominican Republic,La Vega,404061.436778102,0.01
Dominican Republic,María Trinidad Sánchez,141388.948969943,0.01
Dominican Republic,Monseñor Nouel,170228.406093683,0.01
Dominican Republic,Monte Cristi,113967.661849028,0.01
Dominican Republic,Monte Plata,188693.619607194,0.01
Dominican Republic,Pedernales,33443.0089735305,0.01
Dominican Republic,Peravia,191461.951460381,0.01
Dominican Republic,Puerto Plata,328537.38334839,0.01
Dominican Republic,Samaná,107255.857272894,0.01
Dominican Republic,San Cristóbal,605225.5512832,0.01
Dominican Republic,San José de Ocoa,57102.8451913245,0.01
Dominican Republic,San Juan,227667.291567764,0.01
Dominican Republic,San Pedro de Macorís,298668.802858708,0.01
Dominican Republic,Sánchez Ramírez,152041.225909357,0.01
Dominican Republic,Santiago,1017930.02414339,0.01
Dominican Republic,Santiago Rodríguez,57466.8888309778,0.01
Dominican Republic,Santo Domingo,2650968.78431465,0.01
Dominican Republic,Valverde,170510.439902425,0.01
Ecuador,Azuay,881499.669583899,0.01
Ecuador,Bolívar,209958.168690457,0.01
Ecuador,Cañar,281429.736329303,0.01
Ecuador,Carchi,186891.403566933,0.01
Ecuador,Chimborazo,524066.822397975,0.01
Ecuador,Cotopaxi,488774.591749393,0.01
Ecuador,El Oro,715836.810784219,0.01
Ecuador,Esmeraldas,643731.167135645,0.01
Ecuador,Galápagos,33045.9613775351,0.01
Ecuador,Guayas,4387960.00576491,0.01
Ecuador,Imbabura,476314.098050382,0.01
Ecuador,Loja,521216.480713877,0.01
Ecuador,Los Ríos,921873.509389289,0.01
Ecuador,Manabí,1562266.27633492,0.01
Ecuador,Morona Santiago,196558.562415527,0.01
Ecuador,Napo,133721.029779774,0.01
Ecuador,Orellana,161357.342676858,0.01
Ecuador,Pastaza,114215.691581539,0.01
Ecuador,Pichincha,3228620.03013389,0.01
Ecuador,Santa Elena,401226.096892342,0.01
Ecuador,Santo Domingo de los Tsáchilas,458634.978769748,0.01
Ecuador,Sucumbíos,230530.634810421,0.01
Ecuador,Tungurahua,590670.806536294,0.01
Ecuador,Zamora Chinchipe,120430.436572763,0.01
Egypt,Alexandria,5300353.37872488,0.01
Egypt,Aswan,1532583.71814462,0.01
Egypt,Asyut,4588127.00074052,0.01
Egypt,Beheira,6404977.79534,0.01
Egypt,Beni Suef,3288613.22180488,0.01
Egypt,Cairo,9789912.56366963,0.01
Egypt,Dakahlia,6680168.78380074,0.01
Egypt,Damietta,1539259.51840475,0.01
Egypt,Faiyum,3748391.33760794,0.01
Egypt,Gharbia,5147027.99887784,0.01
Egypt,Giza,8916232.83149905,0.01
Egypt,Ismailia,1352710.1558399,0.01
Egypt,Kafr El Sheikh,3478684.00649944,0.01
Egypt,Luxor,1296695.44108798,0.01
Egypt,Matruh,461902.370447626,0.01
Egypt,Minya,5745900.78862512,0.01
Egypt,Monufia,4442249.51370803,0.01
Egypt,New Valley,249428.900235938,0.01
Egypt,North Sinai,464030.625571752,0.01
Egypt,Port Said,764590.655140857,0.01
Egypt,Qalyubia,5792760.40591169,0.01
Egypt,Qena,3303289.98117827,0.01
Egypt,Red Sea,372906.702110965,0.01
Egypt,Sharqia,7402587.3835755,0.01
Egypt,Sohag,5193674.59062803,0.01
Egypt,South Sinai,105965.702615881,0.01
Egypt,Suez,749746.875745985,0.01
El Salvador,Ahuachapán,333445.971764374,0.01
El Salvador,Cabañas,164964.775117048,0.01
El Salvador,Chalatenango,204832.554258525,0.01
El Salvador,Cuscatlán,252558.275369111,0.01
El Salvador,La Libertad,747751.636567116,0.01
El Salvador,La Paz,328260.350139094,0.01
El Salvador,La Unión,263302.563338327,0.01
El Salvador,Morazán,199542.920164773,0.01
El Salvador,San Miguel,478849.401969395,0.01
El Salvador,San Salvador,1741055.70867979,0.01
El Salvador,San Vicente,174581.927971185,0.01
El Salvador,Santa Ana,572149.58630899,0.01
El Salvador,Sonsonate,463787.596438687,0.01
El Salvador,Usulután,366083.884227133,0.01
Equatorial Guinea,Annobón (San Antonio de Palé),5314.63709098182,0.01
Equatorial Guinea,Bioko Norte (Malabo),300410.01158573,0.01
Equatorial Guinea,Bioko Sur (Luba),34678.1570366398,0.01
Equatorial Guinea,Centro Sur (Evinayong),142003.022581886,0.01
Equatorial Guinea,Kié-Ntem (Ebebiyín),183686.019322184,0.01
Equatorial Guinea,Litoral (Bata),367392.041042151,0.01
Equatorial Guinea,Wele-Nzas (Mongomo),192040.020756314,0.01
Eritrea,Maekel Region,1053380.27373446,0.01
Eritrea,Anseba Region,893694.131392394,0.01
Eritrea,Gash-Barka Region,1103874.32669824,0.01
Eritrea,Debub Region,1476942.04811135,0.01
Eritrea,Northern Red Sea Region,897561.595003765,0.01
Eritrea,Southern Red Sea Region,398120.724636508,0.01
Estonia,Harju County,605101.536416945,0.01
Estonia,Hiiu County,9316.11676750014,0.01
Estonia,Ida-Viru County,134275.096198367,0.01
Estonia,Jõgeva County,28445.4098874115,0.01
Estonia,Järva County,30177.6175354319,0.01
Estonia,Lääne County,20446.4510139315,0.01
Estonia,Lääne-Viru County,58869.0569155763,0.01
Estonia,Põlva County,24649.9549080596,0.01
Estonia,Pärnu County,86195.3326470209,0.01
Estonia,Rapla County,33285.9901509328,0.01
Estonia,Saare County,33086.9662929905,0.01
Estonia,Tartu County,153335.381045927,0.01
Estonia,Valga County,28207.3813537921,0.01
Estonia,Viljandi County,46166.5342033896,0.01
Estonia,Võru County,35419.2458745053,0.01
Eswatini,Hhohho,320689.442578173,0.01
Eswatini,Manzini,355987.673946091,0.01
Eswatini,Lubombo,212556.480162487,0.01
Eswatini,Shiselweni,204135.470695782,0.01
Ethiopia,Addis Ababa,3273392.3972118,0.01
Ethiopia,Afar Region,1723206.569018,0.01
Ethiopia,Amhara Region,27404285.0827988,0.01
Ethiopia,Benishangul-Gumuz Region,1005120.48860307,0.01
Ethiopia,Dire Dawa,440052.751229206,0.01
Ethiopia,Gambela Region,409049.03466533,0.01
Ethiopia,Harari Region,232027.814284491,0.01
Ethiopia,Oromia Region,33696039.3054873,0.01
Ethiopia,Sidama Region,10851300.7973565,0.01
Ethiopia,Somali Region,6453773.64473198,0.01
Ethiopia,"Southern Nations, Nationalities, and Peoples' Region",11427369.853511,0.01
Ethiopia,Tigray Region,4056486.27042195,0.01
Fiji,Naitasiri,177699.301665687,0.01
Fiji,Namosi,7871.94364755701,0.01
Fiji,Rewa,108028.949947213,0.01
Fiji,Serua,15462.8536062607,0.01
Fiji,Tailevu,64559.7390848812,0.01
Fiji,Bua,15467.8542057066,0.01
Fiji,Cakaudrove,50475.0506858791,0.01
Fiji,Macuata,65990.9106462653,0.01
Fiji,Kadavu,10898.3064321469,0.01
Fiji,Lau,9603.15117568828,0.01
Fiji,Lomaiviti,15658.8771045355,0.01
Fiji,Ba,247737.697503373,0.01
Fiji,Nadroga-Navosa,58938.0651879281,0.01
Fiji,Ra,30435.6484668345,0.01
Finland,Lapland,177182.239682994,0.01
Finland,North Ostrobothnia,412879.493840803,0.01
Finland,Kainuu,72314.6687054069,0.01
Finland,North Karelia,161230.327450934,0.01
Finland,Northern Savonia,244265.281248219,0.01
Finland,Southern Savonia,142352.064423202,0.01
Finland,South Karelia,127772.316679067,0.01
Finland,Central Finland,275136.981986726,0.01
Finland,South Ostrobothnia,188707.621285642,0.01
Finland,Ostrobothnia,180466.633398986,0.01
Finland,Central Ostrobothnia,68166.1714051824,0.01
Finland,Pirkanmaa,517728.062540496,0.01
Finland,Satakunta,216777.98621462,0.01
Finland,Päijänne Tavastia,199627.930355351,0.01
Finland,Tavastia Proper,170945.492054209,0.01
Finland,Kymenlaakso,171187.521067384,0.01
Finland,Uusimaa,1689927.57970629,0.01
Finland,Finland Proper,479398.467788543,0.01
Finland,Åland Islands,29887.5827675764,0.01
France,Auvergne-Rhône-Alpes,7949239.91343031,0.01
France,Bourgogne-Franche-Comté,2811760.05913424,0.01
France,Bretagne,3433566.59805978,0.01
France,Centre-Val de Loire,2538304.27868119,0.01
France,Corse,330494.617971471,0.01
France,Grand Est,5550251.33518884,0.01
France,Hauts-de-France,6010696.53095796,0.01
France,Île-de-France,12279682.0242498,0.01
France,Normandie,3323155.3625366,0.01
France,Nouvelle-Aquitaine,5957692.1770724,0.01
France,Occitanie,5840567.1367333,0.01
